Nr;Event;0-CMM;0-GT cross entropy;0-FC cross entropy;0-Homogeneity;0-Completeness;0-V-Measure;0-F1-P;0-F1-R;0-Purity;0-GPrecision;0-GRecall;0-Redundancy;0-numCluster;0-numClasses;0-time per object;0-mean abs. error;0-root mean sq. er.;0-;0-Ram-Hours;0-Time;0-Memory;0-BSS;0-BSS-GT;0-BSS-Ratio;0-SilhCoeff;0-Rand statistic;1-CMM;1-GT cross entropy;1-FC cross entropy;1-Homogeneity;1-Completeness;1-V-Measure;1-F1-P;1-F1-R;1-Purity;1-GPrecision;1-GRecall;1-Redundancy;1-numCluster;1-numClasses;1-time per object;1-mean abs. error;1-root mean sq. er.;1-;1-Ram-Hours;1-Time;1-Memory;1-BSS;1-BSS-GT;1-BSS-Ratio;1-SilhCoeff;1-Rand statistic;
0;;0.5466280873915248;0.5760336589087349;0.8551034496110941;-1.0;0.5759896141786004;-1.0;0.004698720039274978;0.007969265938531877;0.9595959595959597;1.0;0.042;0.0;100.0;2.0;;;;;;;;4066.375732976828;1.5536317377729598;2617.3356491839822;0.25284351928678284;0.4994774774774775;0.5323407120343405;0.5665896573330447;0.615359173580198;-1.0;0.5665446314908253;-1.0;0.052184307356377434;0.051761309519414635;0.6494227994227995;1.0;0.063;0.0;5.0;2.0;;;;;;;;3822.6039033816323;1.5536317377729598;2460.4311372147376;0.8351395586886632;0.4995975975975976;
1;;0.4940021144397482;0.6819803430022442;0.8722412864401776;-1.0;0.6381338778698146;-1.0;0.0045214747143090765;0.007599800754287341;1.0;1.0;0.031;0.0;100.0;2.0;;;;;;;;2871.936983455206;1.5216581307656487;1887.3733366180884;0.15106161024451353;0.5724524524524525;0.4499513575996834;0.9468614170066069;0.6654692689335343;-1.0;0.9395350175997206;-1.0;0.05228758169934641;0.026143790849673203;1.0;1.0;0.008;0.0;5.0;2.0;;;;;;;;2700.47388373807;1.5216581307656487;1774.6915875113682;1.0;0.5877877877877878;
2;;0.6105013868887142;0.3114036757656453;0.8620928964366152;-1.0;0.2952094052233246;-1.0;0.005040058978073369;0.009910182579674106;0.9519230769230769;1.0;0.069;0.0;100.0;2.0;;;;;;;;5088.688393337139;2.589191888004123;1965.3577693153331;0.2998880947730054;0.513001001001001;0.583511787914663;0.4710024289956859;0.6229625410655037;-1.0;0.45856156999081155;-1.0;0.06313980453584615;0.11537862683228314;0.6340958605664487;1.0;0.091;0.0;5.0;2.0;;;;;;;;4566.357333059742;2.589191888004123;1763.6226014054585;0.891521616151312;0.505965965965966;
3;;0.5750758934494746;0.4729927311464547;0.8615321357022905;-1.0;0.45412842053820335;-1.0;0.004594531635719458;0.009991019308486754;0.9761904761904762;1.0;0.052;0.0;100.0;2.0;;;;;;;;3306.4896137629944;0.9491687640673917;3483.5634493427465;0.2837909690519056;0.515023023023023;0.48759350316023176;0.6162989501048363;0.6267925517799586;-1.0;0.6025643088318977;-1.0;0.03394718559439117;0.046423743394371386;0.6108350586611456;1.0;0.054;0.0;5.0;2.0;;;;;;;;3118.2263797845308;0.9491687640673917;3285.2180748366204;0.7717544308521455;0.519063063063063;
4;;0.5670828043003991;0.5298300980801987;0.8649374801447578;-1.0;0.49853344544518297;-1.0;0.004346699648231963;0.010240473676009764;0.9871794871794872;1.0;0.046;0.0;100.0;2.0;;;;;;;;5172.846922858449;1.4563372730001478;3551.9566921486903;0.23358917724362294;0.5309409409409409;0.5299351939196757;0.6954885041497367;0.64614976526935;-1.0;0.6752188304209825;-1.0;0.05496755898197812;0.07130927719163013;0.85;1.0;0.045;0.0;5.0;2.0;;;;;;;;4852.390440523795;1.4563372730001478;3331.9139257677316;0.9009421622783798;0.5409069069069069;
5;;0.5335116396413673;0.5362342686282123;0.8592660007802359;-1.0;0.5270161529955779;-1.0;0.004730944033070296;0.008186562296151337;0.9868421052631579;1.0;0.046;0.0;100.0;2.0;;;;;;;;3374.8152689961535;0.967484563170165;3488.2368127279133;0.2951598586276848;0.5110850850850851;0.6895132561572275;0.10725276228324054;0.634452511655647;-1.0;0.08950792537248853;-1.0;0.07923421997434728;0.12147157403142025;0.7699123945489943;1.0;0.151;0.0;5.0;2.0;;;;;;;;3020.1000332148546;0.967484563170165;3121.600228244332;0.8573573786963177;0.5052532532532532;
6;;0.5701920974914465;0.4408782406330525;0.8599122637842673;-1.0;0.43058121181141207;-1.0;0.004874276089447316;0.01051781248985159;0.9651162790697675;1.0;0.056;0.0;100.0;2.0;;;;;;;;4446.899926131765;0.0847897512813543;52446.196137264305;0.29504186948609357;0.5096036036036036;0.6033486049561285;0.5306904139134248;0.6253800268690826;-1.0;0.5220474050280666;-1.0;0.055850531909807655;0.11892459767919392;0.7666666666666666;1.0;0.082;0.0;5.0;2.0;;;;;;;;3954.181875769678;0.0847897512813543;46635.13945982317;0.9106743788418865;0.516006006006006;
7;;0.5842773973266336;0.39363448407995205;0.8577854768949684;-1.0;0.3925385501475884;-1.0;0.005160152816321143;0.0098746902992186;0.9469696969696969;1.0;0.061;0.0;100.0;2.0;;;;;;;;3761.185112839993;0.2989971836909988;12579.33291012875;0.3562902639145651;0.502048048048048;0.4735412718044397;0.7112870682201997;0.617432698396981;-1.0;0.7107652537529479;-1.0;0.03446542609305133;0.03484420655530734;0.7321428571428571;1.0;0.039;0.0;5.0;2.0;;;;;;;;3508.416591465326;0.2989971836909988;11733.945277194078;0.8103459591938013;0.4998718718718719;
8;;0.55093690373253;0.5979645938556919;0.8553793774683478;-1.0;0.5971785265486306;-1.0;0.004795621438534039;0.007989559460147694;0.967741935483871;1.0;0.04;0.0;100.0;2.0;;;;;;;;4126.388345077047;3.309507139846705;1246.8286577765716;0.3539233070348606;0.49964164164164165;0.4732409676302969;0.7959087002563233;0.6164155976726235;-1.0;0.7955096570478588;-1.0;0.04063323090430202;0.03377187651920273;0.7666666666666666;1.0;0.028;0.0;5.0;2.0;;;;;;;;3904.4878391741468;3.309507139846705;1179.7792463306187;0.8388631171374451;0.4996036036036036;
9;;0.5416711063663626;0.5868443822831605;0.8545063065615284;-1.0;0.5868145767583363;-1.0;0.005447935476013157;0.011882691038174034;0.9135802469135802;1.0;0.042;0.0;100.0;2.0;;;;;;;;3756.802361254853;5.962522708297968;630.0692752124128;0.3993628895140969;0.4995435435435435;0.5332353381933488;0.8820311924578746;0.6191270694433477;-1.0;0.8820226820514541;-1.0;0.019952478289218412;0.015904572564612324;1.0;1.0;0.015;0.0;5.0;2.0;;;;;;;;3526.566545597946;5.962522708297968;591.4554489981342;0.9731862352791123;0.5001681681681681;
10;;0.5724652190640889;0.4727673545486595;0.856964697357836;-1.0;0.4722174702551454;-1.0;0.0049684827800596165;0.011788970305887755;0.9625;1.0;0.053;0.0;100.0;2.0;;;;;;;;3683.9635753352477;3.212203924019364;1146.8647889345646;0.3258543332183236;0.4996936936936937;0.6673598621142396;0.4809833335370214;0.6161331434346324;-1.0;0.4804420182079683;-1.0;0.050643645485038795;0.12682705929509247;0.6833964646464646;1.0;0.09;0.0;5.0;2.0;;;;;;;;3316.9795693019237;3.212203924019364;1032.6179930542692;0.8534908080419723;0.5016976976976977;
11;;0.6026568941244623;0.23478716277276568;0.8612791079788488;-1.0;0.22899074016936516;-1.0;0.005008465210262271;0.008051226328472392;0.9741379310344828;1.0;0.077;0.0;100.0;2.0;;;;;;;;3167.811652015051;3.1981036132959724;990.5281488832995;0.362300721476674;0.5038078078078078;0.45589095700664395;0.9894527064039043;0.6163884125891208;-1.0;0.9893728115458584;-1.0;0.0036231884057971015;0.0018115942028985507;1.0;1.0;0.001;0.0;5.0;2.0;;;;;;;;2933.9962497041965;3.1981036132959724;917.4175087718355;0.5;0.5045045045045045;
12;;0.6114148159792169;0.16584954619876602;0.859421707702628;-1.0;0.16582788386123726;-1.0;0.005930329018105258;0.01189756238314894;0.9101307189542485;1.0;0.086;0.0;100.0;2.0;;;;;;;;5614.0743695971805;6.013631247488223;933.5581346032932;0.4748041369718567;0.4996076076076076;0.47303054579880643;0.9002167461846524;0.6171922565413817;-1.0;0.9002141548793141;-1.0;0.023723865877712032;0.021700150462692268;0.8333333333333333;1.0;0.013;0.0;5.0;2.0;;;;;;;;5271.837963330988;6.013631247488223;876.6480261876603;0.9484078588554122;0.4998718718718719;
13;;0.5737617378407514;0.43828630960228576;0.8577954633128483;-1.0;0.43827982645772745;-1.0;0.005224288560868107;0.009956277920349775;0.9761904761904762;1.0;0.057;0.0;100.0;2.0;;;;;;;;3361.872687565161;1.4736667279941902;2281.2978156472395;0.3847996009251492;0.4998038038038038;0.47319728602953004;0.817138140219503;0.6164045513337322;-1.0;0.8171360296783299;-1.0;0.03495409724583475;0.032860055745739566;0.7941176470588236;1.0;0.025;0.0;5.0;2.0;;;;;;;;3150.3759515206434;1.4736667279941902;2137.7804707639866;0.8331137771346326;0.4996136136136136;
14;;0.5614498759112685;0.551179168482157;0.8577453546233569;-1.0;0.543946808137771;-1.0;0.004433997837868716;0.008145119418483905;0.9774774774774776;1.0;0.044;0.0;100.0;2.0;;;;;;;;3900.780422347665;3.861109733939222;1010.2744265618086;0.21263459459849465;0.5065585585585586;0.3678794411714412;1.0;0.6192821326191471;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;2.0;;;;;;;;3595.018855999152;3.861109733939222;931.0843523557161;0.5;0.5104624624624624;
15;;0.5816247943462102;0.40748027832746625;0.8607234307979933;-1.0;0.39656817814671064;-1.0;0.005296014169618158;0.009882771562964587;0.9883720930232558;1.0;0.06;0.0;100.0;2.0;;;;;;;;3682.086266052072;2.727473230860493;1349.999048346446;0.5058138930233302;0.5061601601601602;0.5136174220793421;0.7165953259888023;0.623648905166851;-1.0;0.7113760225945202;-1.0;0.03362200223516205;0.042173737838926945;0.8071428571428573;1.0;0.039;0.0;5.0;2.0;;;;;;;;3463.002214913319;2.727473230860493;1269.6741349211238;0.8398824746833091;0.506018018018018;
16;;0.5749797278564537;0.279082571880644;0.8651278931902248;-1.0;0.23524951294748486;-1.0;0.005109663650054271;0.015654640849042094;0.9;1.0;0.073;0.0;100.0;2.0;;;;;;;;3709.4343073192686;0.9964560462107634;3722.6271258277607;0.38073694475593545;0.5254474474474474;0.5038401680843312;0.7540353613441437;0.6374987209203811;-1.0;0.7390802748374955;-1.0;0.02555717873206358;0.030627883981542522;0.8041666666666667;1.0;0.032;0.0;5.0;2.0;;;;;;;;3444.077368399172;0.9964560462107634;3456.326429546;0.8921052969961991;0.5291131131131132;
17;;0.5763910975251316;0.47058426355801863;0.8600018290029892;-1.0;0.45898112234528887;-1.0;0.004939930573670387;0.009901070915502155;0.975;1.0;0.053;0.0;100.0;2.0;;;;;;;;3364.2559638690113;0.5981624394331564;5624.318315702203;0.3840168753431699;0.5094394394394395;0.5462664058625446;0.6281568940495262;0.6224268418949849;-1.0;0.6200072532845577;-1.0;0.03642195742620114;0.048369853665933736;0.6547049441786285;1.0;0.052;0.0;5.0;2.0;;;;;;;;3131.6099484708884;0.5981624394331564;5235.383805506966;0.7808241162706975;0.5097877877877878;
18;;0.6165718886012485;0.4293091029423072;0.8660010903902433;-1.0;0.3918821120798357;-1.0;0.005556956867649864;0.011765569093585046;0.9625;1.0;0.058;0.0;100.0;2.0;;;;;;;;4282.905407033403;1.350922364936165;3170.356430686365;0.3298993649163334;0.5348528528528529;0.5865644163667608;0.7247536016680916;0.6442842293096696;-1.0;0.7067024210930926;-1.0;0.08518074234699763;0.10232076611163834;0.851063829787234;1.0;0.049;0.0;5.0;2.0;;;;;;;;3733.482196286024;1.350922364936165;2763.6541471148435;0.9446838523216456;0.5521161161161161;
19;;0.5748784028451067;0.5656650824482867;0.8558631196086308;-1.0;0.5655848577680253;-1.0;0.004641319765232314;0.007970151623402397;0.9907407407407407;1.0;0.043;0.0;100.0;2.0;;;;;;;;4084.7089154098626;0.2516147802979585;16233.978427550286;0.23734146201864031;0.4995035035035035;0.47635884329116096;0.9527090068140311;0.6138891812727603;-1.0;0.9527002718386601;-1.0;0.00788777256592292;0.00788777256592292;0.875;1.0;0.005;0.0;5.0;2.0;;;;;;;;3717.635049481691;0.2516147802979585;14775.10599766565;0.571307121500952;0.4996016016016016;
20;;0.6165533220657633;0.47688213936293355;0.8581744726869278;-1.0;0.47209531270416905;-1.0;0.004678962019428182;0.010295638786654158;0.992063492063492;1.0;0.052;0.0;100.0;2.0;;;;;;;;3414.5800874757538;2.91169633892674;1172.7116051993175;0.2815707466931251;0.5017617617617618;0.49463585801480514;0.9657742637072793;0.6179690114408591;-1.0;0.9654610787078178;-1.0;0.014285714285714287;0.0071428571428571435;1.0;1.0;0.004;0.0;5.0;2.0;;;;;;;;3111.6099741227777;2.91169633892674;1068.658820126046;1.0;0.504912912912913;
21;;0.6025385666931511;0.5149661916184455;0.8786803603893492;-1.0;0.42744957337039213;-1.0;0.00491932500840187;0.011361603149042762;0.9649122807017545;1.0;0.048;0.0;100.0;2.0;;;;;;;;3691.594093493771;2.281206623658013;1618.2637974170623;0.2504202361163357;0.5893373373373373;0.4283815776272083;0.9596313010706785;0.6727641710403758;-1.0;0.9523474129121261;-1.0;0.004120879120879121;0.006370441153049848;0.75;1.0;0.004;0.0;5.0;2.0;;;;;;;;3340.290901676662;2.281206623658013;1464.264949538136;0.6373949603122713;0.599951951951952;
22;;0.6002672334434539;0.48453160541534046;0.8592646038296505;-1.0;0.47645256613337916;-1.0;0.005130316688980817;0.009870337995337996;0.9914529914529914;1.0;0.052;0.0;100.0;2.0;;;;;;;;4570.764471834552;1.627942404613008;2807.6942150303576;0.36970847406727314;0.5068808808808809;0.6389092525829165;0.5448503972191674;0.6316598921725194;-1.0;0.5377167464295814;-1.0;0.0606050724322875;0.10910836177474403;0.7186744073536526;1.0;0.076;0.0;5.0;2.0;;;;;;;;4056.8256581505957;1.627942404613008;2491.9958142591527;0.8854449672121387;0.5205485485485486;
23;;0.5616390338797375;0.6079729476955023;0.8601831561822992;-1.0;0.595248616786814;-1.0;0.0055800160828544595;0.012461136366451549;1.0;1.0;0.04;0.0;100.0;2.0;;;;;;;;3813.714618656321;4.126738238459759;924.1474497010333;0.505868771232528;0.5163683683683684;0.5691719666090216;0.6280593083434554;0.6397596968578656;-1.0;0.61598693626805;-1.0;0.059643580009556794;0.07478347768154564;0.8333333333333334;1.0;0.059;0.0;5.0;2.0;;;;;;;;3576.6026019938317;4.126738238459759;866.6899607688088;0.8694816503831679;0.5273013013013013;
24;;0.6026763059454794;0.49074312497770567;0.864316926627185;-1.0;0.46724636239882433;-1.0;0.005721037737910159;0.011094736842105263;0.9912280701754386;1.0;0.052;0.0;100.0;2.0;;;;;;;;4384.881357260911;4.128424205841858;1062.119864294991;0.4198655960854124;0.5308528528528529;0.5104434218422673;0.7114651912835317;0.6314846565278733;-1.0;0.6981523933053855;-1.0;0.029555648268118614;0.03510730231888233;0.6547364672364672;1.0;0.038;0.0;5.0;2.0;;;;;;;;4128.2923512436;4.128424205841858;999.9680617611748;0.7862279771742922;0.525049049049049;
25;;0.5940615795612165;0.4271612964722854;0.8598968125184087;-1.0;0.42153378123347185;-1.0;0.005834506927095433;0.012089166616595566;0.9875;1.0;0.059;0.0;100.0;2.0;;;;;;;;4330.001607825687;3.763134129161538;1150.6370645338789;0.5298761459706808;0.506102102102102;0.43414880010324364;0.9617534679905637;0.6182165765181429;-1.0;0.9613777375442978;-1.0;0.0071428571428571435;0.0035714285714285718;1.0;1.0;0.004;0.0;5.0;2.0;;;;;;;;3252.9873900246735;3.763134129161538;864.4356747255963;0.848547956759003;0.5053293293293293;
26;;0.6283139013917091;0.3632553725008737;0.862264128258516;-1.0;0.34793208209197346;-1.0;0.005582906214399544;0.0147208576712206;0.9746376811594202;1.0;0.065;0.0;100.0;2.0;;;;;;;;4280.207754715071;5.513337199761424;776.3370168797741;0.37916355261041007;0.5161721721721722;0.5644310473529093;0.6712012354261156;0.6265027885568604;-1.0;0.6632886771758144;-1.0;0.039576298773026604;0.04595009286925624;0.7785345717234261;1.0;0.046;0.0;5.0;2.0;;;;;;;;4051.5682487822496;5.513337199761424;734.8667607266196;0.8729942236242725;0.5073573573573573;
27;;0.6133607299238619;0.34060267526160415;0.862485963323205;-1.0;0.3247342465926364;-1.0;0.005276384522788073;0.0147208576712206;0.9948979591836735;1.0;0.067;0.0;100.0;2.0;;;;;;;;5127.784470958727;8.268882516882584;620.1302848951265;0.3912474576599722;0.509983983983984;0.7151865240985865;0.22660395621202956;0.6242873174987642;-1.0;0.2079921428283762;-1.0;0.07058504034202326;0.09186732556706959;0.5918433235867446;1.0;0.124;0.0;5.0;2.0;;;;;;;;4616.6597096726055;8.268882516882584;558.3172454375507;0.8126380691365244;0.5144244244244244;
28;;0.6285114673280456;0.2869934390913532;0.8670685954094136;-1.0;0.2563127947186765;-1.0;0.00605009783750846;0.014233045746388444;1.0;1.0;0.074;0.0;100.0;2.0;;;;;;;;4020.8925773755545;0.8336610908425186;4823.174095017365;0.5396303055688205;0.5233233233233233;0.5211712617013724;0.8215183892250341;0.6373561279320226;-1.0;0.8138383325082056;-1.0;0.053254742809289136;0.043366968244097165;0.7916666666666667;1.0;0.026;0.0;5.0;2.0;;;;;;;;3740.7074606618917;0.8336610908425186;4487.08414216794;0.9456776374510274;0.5359299299299299;
29;;0.6157247934760532;0.24952575776733676;0.8656242053093335;-1.0;0.22516702400016209;-1.0;0.0063906918345035734;0.010819127025484505;0.9761904761904763;1.0;0.078;0.0;100.0;2.0;;;;;;;;4210.111199289789;1.2731817404048376;3306.76372875964;0.5736443855020678;0.5221141141141141;0.5510603027264005;0.9094384581409438;0.6259374148077352;-1.0;0.9064990308247887;-1.0;0.013919543153455477;0.0187898140273744;0.85;1.0;0.011;0.0;5.0;2.0;;;;;;;;3916.6059234555287;1.2731817404048376;3076.23475829158;0.8335108323699592;0.5199299299299299;
30;;0.6489552347423952;0.3261764962131508;0.8667814822412249;-1.0;0.2961448926013863;-1.0;0.005627100113573249;0.014253403141361257;1.0;1.0;0.069;0.0;100.0;2.0;;;;;;;;4435.731398557042;1.589460683592198;2790.714765295258;0.4286708897122341;0.5265285285285285;0.5174794167487405;0.7954843804210033;0.6347639735795831;-1.0;0.7863693347375365;-1.0;0.04454858132431111;0.04454858132431111;0.7916666666666667;1.0;0.029;0.0;5.0;2.0;;;;;;;;4130.971097579594;1.589460683592198;2598.976583833175;0.976415137903689;0.5220620620620621;
31;;0.6014955986690735;0.3789449321958446;0.862474732116817;-1.0;0.3669068363804159;-1.0;0.005821027816281146;0.012886796507832239;1.0;1.0;0.064;0.0;100.0;2.0;;;;;;;;4412.812854714713;1.51135411963361;2919.774258983387;0.5099388921658238;0.5127447447447447;0.5617378183821694;0.6903397192649982;0.6350098911008217;-1.0;0.6843374815843679;-1.0;0.06277749721187635;0.05011300216779668;0.852991452991453;1.0;0.047;0.0;5.0;2.0;;;;;;;;4124.819714554179;1.51135411963361;2729.2212069757275;0.886153484383221;0.5257197197197198;
32;;0.6104824694738392;0.3967964233520017;0.8594976450265485;-1.0;0.3932464121561745;-1.0;0.0047677455378586486;0.008032674744678553;0.99;1.0;0.06;0.0;100.0;2.0;;;;;;;;4530.02584751086;0.42948070256080084;10547.681934253034;0.2797714557091388;0.503993993993994;0.46042710083177607;0.8687818855003645;0.6171786349632272;-1.0;0.8680096324939125;-1.0;0.059071729957805914;0.038401113205853314;0.7368421052631579;1.0;0.019;0.0;5.0;2.0;;;;;;;;4254.744638150148;0.42948070256080084;9906.719004558327;1.0;0.5053373373373373;
33;;0.572300860179675;0.6442890066284013;0.860201900394072;-1.0;0.6300445954956797;-1.0;0.00451614862660421;0.008409449742230263;1.0;1.0;0.035;0.0;100.0;2.0;;;;;;;;4498.38767342733;1.4828457687556416;3033.618039185719;0.3239472859922975;0.5184844844844845;0.47758043853438426;0.9063227372936228;0.6280811410556444;-1.0;0.9025714406830522;-1.0;0.025518341307814992;0.022834737404537217;0.6666666666666666;1.0;0.012;0.0;5.0;2.0;;;;;;;;4149.702832735347;1.4828457687556416;2798.4723159831046;1.0;0.5241661661661662;
34;;0.6135277870887026;0.2795184432213512;0.8623790654172978;-1.0;0.2662497423859377;-1.0;0.005883212279870498;0.02261316608386;0.96875;1.0;0.075;0.0;100.0;2.0;;;;;;;;4782.093782675114;2.6591070752631767;1798.3833096310427;0.46265440634671956;0.505947947947948;0.7271480600640878;0.29946951119493204;0.6268557048007966;-1.0;0.28656823788045604;-1.0;0.056636756097657524;0.07550621421589163;0.7177734508437521;1.0;0.106;0.0;5.0;2.0;;;;;;;;4320.365738481945;2.6591070752631767;1624.7430495270112;0.8239360393666877;0.5135795795795796;
35;;0.6315835346571389;0.4419432016056841;0.8741419353216018;-1.0;0.3719127686051139;-1.0;0.005185480468198747;0.009367069711897298;0.9534883720930233;1.0;0.056;0.0;100.0;2.0;;;;;;;;5059.178786905044;9.558703400458974;529.2745862019445;0.28343137194283247;0.5718158158158159;0.6463214016977814;0.604954214319779;0.6593167212545743;-1.0;0.5553799998207587;-1.0;0.044646101340427326;0.05514532087958661;0.8556547619047619;1.0;0.058;0.0;5.0;2.0;;;;;;;;4753.674637219046;9.558703400458974;497.3137504183666;0.8752477732015496;0.5473073073073073;
36;;0.6318104254274512;0.402120920972874;0.8661149934279241;-1.0;0.3605283898343006;-1.0;0.005825374067671701;0.011791296652191457;0.9473684210526315;1.0;0.061;0.0;100.0;2.0;;;;;;;;4671.864232373327;0.7750950078991828;6027.4729997757895;0.480994219122483;0.5319499499499499;0.6817519258206335;0.43287767690228995;0.6430406783239655;-1.0;0.3934247946887087;-1.0;0.05070709868051099;0.10084797092671108;0.8098831985624438;1.0;0.093;0.0;5.0;2.0;;;;;;;;4263.43515069723;0.7750950078991828;5500.5323311949105;0.8716970629865597;0.5195255255255256;
37;;0.6590738302252179;0.2937715143732308;0.8703730680799806;-1.0;0.23556644053861986;-1.0;0.005951843762737481;0.011880140233281149;0.9797872340425531;1.0;0.073;0.0;100.0;2.0;;;;;;;;4499.690322481203;24.75068412063138;181.8006444003867;0.4595914056904603;0.5396296296296297;0.5927472652730792;0.5928422195312251;0.6509598827321603;-1.0;0.559285588558617;-1.0;0.054582348083022314;0.0544890221888079;0.8964646464646465;1.0;0.062;0.0;5.0;2.0;;;;;;;;4197.10250803324;24.75068412063138;169.57521204574178;0.8878826353199231;0.5226926926926927;
38;;0.6512380686773627;0.44099788652248795;0.858384413909465;-1.0;0.4393402062546874;-1.0;0.005442368871577344;0.012219894623246368;0.9918699186991871;1.0;0.057;0.0;100.0;2.0;;;;;;;;4506.425532230953;0.4243378153847521;10619.900863996585;0.42397840903236755;0.5012632632632633;0.5512564859325497;0.7275547269928977;0.6145032409359612;-1.0;0.726746810274462;-1.0;0.025726781995895145;0.027127031862651793;0.6039377289377289;1.0;0.035;0.0;5.0;2.0;;;;;;;;4259.79445971793;0.4243378153847521;10038.686879357014;0.7682274195770511;0.5007187187187188;
39;;0.6191490303180287;0.40815290483263833;0.8590345076868149;-1.0;0.4031210778225235;-1.0;0.005177971204038045;0.012067510885950428;0.9767441860465116;1.0;0.06;0.0;100.0;2.0;;;;;;;;4150.546698091283;1.7212661342208668;2411.333503618854;0.40810055579539734;0.5008188188188188;0.5908179585111224;0.6941595355578667;0.6224461698923163;-1.0;0.6915593093806462;-1.0;0.0416664452216761;0.044769171378613436;0.8243589743589744;1.0;0.043;0.0;5.0;2.0;;;;;;;;3878.0958266567022;1.7212661342208668;2253.0483517658513;0.8709136167295531;0.5018158158158158;
40;;0.6146549041155617;0.4156832345329404;0.8584434381449404;-1.0;0.4140574554474773;-1.0;0.005191480745250836;0.010108277419149679;0.981060606060606;1.0;0.059;0.0;100.0;2.0;;;;;;;;4734.693639160958;1.193694882584343;3966.41864536637;0.35972048883450125;0.5018858858858859;0.5806455446439203;0.6692126366176014;0.6204341869360922;-1.0;0.6682922673779944;-1.0;0.04270952790148402;0.04769307998921089;0.7309941520467836;1.0;0.047;0.0;5.0;2.0;;;;;;;;4469.280742006631;1.193694882584343;3744.072968069246;0.8898850027326366;0.5002522522522522;
41;;0.5879344561015054;0.45361904910674766;0.857923934490557;-1.0;0.4535622870499513;-1.0;0.005475377159592192;0.013879354558724898;0.9875;1.0;0.056;0.0;100.0;2.0;;;;;;;;4018.8013244828926;2.023335073030803;1986.2262944234105;0.4027540606047828;0.49955955955955955;0.5459610979474734;0.6692340018228755;0.631854929423815;-1.0;0.6691996394272903;-1.0;0.06599811717635291;0.043608414239482196;0.9841269841269842;1.0;0.053;0.0;5.0;2.0;;;;;;;;3757.140080746234;2.023335073030803;1856.904538860349;0.9336913798433837;0.5018958958958959;
42;;0.621434185282915;0.5327021871136561;0.8574420748733835;-1.0;0.5310432549187268;-1.0;0.005098900443737534;0.008007050032099975;1.0;1.0;0.047;0.0;100.0;2.0;;;;;;;;4486.257228403002;2.7919750510114163;1606.840013408364;0.3975642205291756;0.5021601601601602;0.5909799702330523;0.7461609761136504;0.6164405440736898;-1.0;0.7452598340208735;-1.0;0.030737801549576754;0.03167931298602805;0.6654761904761904;1.0;0.033;0.0;5.0;2.0;;;;;;;;4196.518898459336;2.7919750510114163;1503.0646126078784;0.8174655827359811;0.5036676676676677;
43;;0.6148736382771773;0.5001337763588087;0.8627436433386197;-1.0;0.47290440283159596;-1.0;0.005130149620518914;0.008569660499754602;0.9428571428571428;1.0;0.05;0.0;100.0;2.0;;;;;;;;4580.875114802861;0.9337041717679753;4906.131142296326;0.26902041001547305;0.5297357357357357;0.5036521784312439;0.7694286121865416;0.6350415968812944;-1.0;0.7568686228403378;-1.0;0.03391327470607229;0.041891913569354663;0.7246963562753037;1.0;0.032;0.0;5.0;2.0;;;;;;;;4293.090469133771;0.9337041717679753;4597.912913899458;0.8210152011278954;0.5287887887887888;
44;;0.6240938797031936;0.44576804807573345;0.860427405781572;-1.0;0.4363375302820677;-1.0;0.006130621162280384;0.017335039474637243;0.9932432432432432;1.0;0.058;0.0;100.0;2.0;;;;;;;;4580.303812693167;0.345790091630266;13245.908207198225;0.4935516785376983;0.5088108108108108;0.5391298072578076;0.84044829920414;0.6219540959058485;-1.0;0.8377334518407917;-1.0;0.017240621014205922;0.01899986805647183;0.7238095238095238;1.0;0.019;0.0;5.0;2.0;;;;;;;;4306.430580169248;0.345790091630266;12453.886575714474;0.8264430460243928;0.509033033033033;
